,Price,Area,No. of Bedrooms,Resale,City
1267,3321000.0,977,2.0,0,Chennai
1268,6948999.000000001,900,2.0,0,Chennai
1269,6912000.0,895,2.0,0,Chennai
1270,6765000.000000001,875,2.0,0,Chennai
1271,4939000.0,932,2.0,0,Chennai
1272,2724000.0,645,2.0,0,Chennai
1273,4599000.0,1278,2.0,0,Chennai
1274,6136000.0,1705,3.0,0,Chennai
1275,4394000.0,1221,2.0,0,Chennai
1276,5708000.0,1586,3.0,0,Chennai
1277,6201000.0,1723,3.0,0,Chennai
1278,5502000.0,1529,3.0,0,Chennai
1279,4451000.0,1237,2.0,0,Chennai
1280,5995000.0,1666,3.0,0,Chennai
1281,6400000.0,1191,3.0,0,Chennai
1282,2979000.0,540,1.0,0,Chennai
1283,2950000.0,525,1.0,0,Chennai
1284,3011000.0,550,1.0,0,Chennai
1285,4063000.0000000005,945,2.0,0,Chennai
1286,3365000.0,765,1.0,0,Chennai
1287,3289000.0,765,1.0,0,Chennai
1288,3117000.0,725,1.0,0,Chennai
1289,6400000.0,1183,3.0,0,Chennai
1290,6600000.0,697,3.0,0,Chennai
1291,3931000.0,740,2.0,0,Chennai
1292,4730000.0,900,2.0,0,Chennai
1293,5529000.0,1060,3.0,0,Chennai
1294,3732000.0,700,2.0,0,Chennai
1295,4033000.0,760,2.0,0,Chennai
1296,3931000.0,740,2.0,0,Chennai
1297,2535000.0,500,1.0,0,Chennai
1298,3264000.0,600,1.0,1,Chennai
1299,3347000.0,640,1.0,0,Chennai
1300,3972999.0,720,2.0,0,Chennai
1301,2982000.0,590,2.0,0,Chennai
1302,3869000.0,700,2.0,0,Chennai
1303,2535000.0,500,1.0,0,Chennai
1304,5862000.0,1090,2.0,0,Chennai
1305,2982000.0,590,2.0,0,Chennai
1306,3732000.0,700,2.0,0,Chennai
1307,4033000.0,760,2.0,0,Chennai
1308,3931000.0,740,2.0,0,Chennai
1309,3264000.0,600,1.0,1,Chennai
1310,6589000.0,1100,2.0,0,Chennai
1311,6995999.000000001,1027,2.0,0,Chennai
1312,6977000.0,1024,2.0,0,Chennai
1313,3202000.0000000005,915,2.0,0,Chennai
1314,3202000.0000000005,915,2.0,0,Chennai
1315,3202000.0000000005,915,2.0,0,Chennai
1316,5400000.0,913,2.0,0,Chennai
1317,5100000.0,994,2.0,0,Chennai
1318,6500000.0,734,2.0,0,Chennai
1319,3202000.0000000005,915,2.0,0,Chennai
1320,3377000.0000000005,965,2.0,0,Chennai
1321,3885000.0,1110,2.0,0,Chennai
1322,4000000.0,1062,2.0,0,Chennai
1323,4000000.0,1062,2.0,0,Chennai
1324,4000000.0,1062,2.0,0,Chennai
1325,4000000.0,1062,2.0,0,Chennai
1326,4000000.0,1062,2.0,0,Chennai
1327,4000000.0,1062,2.0,0,Chennai
1328,4000000.0,1062,2.0,0,Chennai
1329,3322000.0,852,2.0,0,Chennai
1330,3065000.0,786,2.0,0,Chennai
1331,2808000.0,720,2.0,0,Chennai
1332,3276000.0,840,2.0,0,Chennai
1333,2909000.0,746,2.0,0,Chennai
1334,3049000.0,782,2.0,0,Chennai
1335,2858000.0,733,2.0,0,Chennai
1336,6704000.000000001,1277,2.0,0,Chennai
1337,6500000.0,1024,2.0,0,Chennai
1338,4000000.0,592,1.0,0,Chennai
1339,4000000.0,1060,2.0,0,Chennai
1340,6396000.0,984,2.0,0,Chennai
1341,6389000.0,983,2.0,0,Chennai
1342,6389000.0,983,2.0,0,Chennai
1343,6831000.0,1051,2.0,0,Chennai
1344,6461000.0,994,2.0,0,Chennai
1345,6636000.0,1021,2.0,0,Chennai
1346,6259000.0,963,2.0,0,Chennai
1347,6389000.0,983,2.0,0,Chennai
1348,6565000.000000001,1010,2.0,0,Chennai
1349,6948000.0,1069,2.0,0,Chennai
1350,6461000.0,994,2.0,0,Chennai
1351,6396000.0,984,2.0,0,Chennai
1352,6636000.0,1021,2.0,0,Chennai
1353,6461000.0,994,2.0,0,Chennai
1354,6389000.0,983,2.0,0,Chennai
1355,2725000.0,639,2.0,0,Chennai
1356,2725000.0,645,2.0,0,Chennai
1357,3500000.0,750,2.0,0,Chennai
1358,5978000.0,1128,3.0,0,Chennai
1359,5900000.0,1123,3.0,0,Chennai
1360,4600000.0,880,2.0,0,Chennai
1361,5700000.0,1080,3.0,0,Chennai
1362,5700000.0,1080,3.0,0,Chennai
1363,4200000.0,809,2.0,0,Chennai
1364,5861000.0,1058,3.0,0,Chennai
1365,6138000.0,1116,3.0,0,Chennai
1366,6476000.000000001,1222,3.0,0,Chennai
1367,3743000.0,871,2.0,0,Chennai
1368,2850000.0,750,1.0,0,Chennai
1369,3173000.0,835,2.0,0,Chennai
1370,3743000.0,871,2.0,0,Chennai
1371,4708000.0,984,2.0,0,Chennai
1372,3094000.0,884,2.0,0,Chennai
1373,3956000.0,920,2.0,0,Chennai
1374,2880000.0,600,1.0,0,Chennai
1375,3743000.0,871,2.0,0,Chennai
1376,3956000.0,920,2.0,0,Chennai
1377,2743000.0,638,1.0,0,Chennai
1378,3363000.0000000005,885,2.0,0,Chennai
1379,2471000.0,706,2.0,0,Chennai
1380,2850000.0,750,1.0,0,Chennai
1381,3173000.0,835,2.0,0,Chennai
1382,3195000.0,841,2.0,0,Chennai
1383,3956000.0,920,2.0,0,Chennai
1384,4988000.0,1160,2.0,0,Chennai
1385,2089999.0,550,1.0,0,Chennai
1386,3250000.0,805,2.0,0,Chennai
1387,3300000.0,809,2.0,0,Chennai
1388,3893000.0,614,2.0,0,Chennai
1389,6434000.0,1092,3.0,0,Chennai
1390,4623000.0,797,2.0,0,Chennai
1391,4513000.0,778,2.0,0,Chennai
1392,4733000.0,816,2.0,0,Chennai
1393,4733000.0,816,2.0,0,Chennai
1394,4733000.0,816,2.0,0,Chennai
1395,4513000.0,778,2.0,0,Chennai
1396,6500000.0,1159,2.0,0,Chennai
1397,6500000.0,1159,2.0,0,Chennai
1398,6500000.0,1131,2.0,0,Chennai
1399,4011999.0,1056,3.0,0,Chennai
1400,5647000.0,1255,3.0,0,Chennai
1401,4545000.0,1010,2.0,0,Chennai
1402,3879000.0,862,2.0,0,Chennai
1403,3879000.0,862,2.0,0,Chennai
1404,2416000.0,636,2.0,0,Chennai
1405,2250000.0,411,1.0,0,Chennai
1406,2584000.0,472,1.0,0,Chennai
1407,3934000.0000000005,622,2.0,0,Chennai
1408,6618000.000000001,1138,2.0,0,Chennai
1409,4000000.0,738,2.0,0,Chennai
1410,2890000.0,528,1.0,0,Chennai
1411,2075000.0,379,1.0,0,Chennai
1412,5256000.0,960,2.0,0,Chennai
1413,4790000.0,875,2.0,0,Chennai
1414,4188000.0000000005,765,2.0,0,Chennai
1415,4000000.0,748,2.0,0,Chennai
1416,6593000.000000001,899,2.0,0,Chennai
1417,4519000.0,1078,3.0,0,Chennai
1418,3810000.0,905,2.0,0,Chennai
1419,3615999.0,882,2.0,0,Chennai
1420,3277000.0000000005,775,2.0,0,Chennai
1421,5244000.0,1201,3.0,0,Chennai
1422,4563000.0,1039,2.0,0,Chennai
1423,4278000.0,971,2.0,0,Chennai
1424,3875000.0,899,2.0,0,Chennai
1425,3479999.0,781,2.0,0,Chennai
1426,5870000.0,1223,3.0,0,Chennai
1427,5140000.0,1071,3.0,0,Chennai
1428,4784000.0,955,2.0,0,Chennai
1429,4520000.0,900,2.0,0,Chennai
1430,4084000.0000000005,851,2.0,0,Chennai
1431,2273000.0,530,1.0,0,Chennai
1432,6593000.000000001,899,2.0,0,Chennai
1433,4519000.0,1078,3.0,0,Chennai
1434,3810000.0,905,2.0,0,Chennai
1435,3615999.0,882,2.0,0,Chennai
1436,3277000.0000000005,775,2.0,0,Chennai
1437,5244000.0,1201,3.0,0,Chennai
1438,4563000.0,1039,2.0,0,Chennai
1439,4278000.0,971,2.0,0,Chennai
1440,3875000.0,899,2.0,0,Chennai
1441,3479999.0,781,2.0,0,Chennai
1442,6088000.0,1107,3.0,0,Chennai
1443,5200000.0,1200,3.0,0,Chennai
1444,4000000.0,954,2.0,0,Chennai
1445,4500000.0,954,2.0,0,Chennai
1446,5000000.0,954,2.0,0,Chennai
1447,6336000.0,1320,3.0,0,Chennai
1448,6336000.0,1320,3.0,0,Chennai
1449,5380000.0,1135,3.0,0,Chennai
1450,2428000.0,495,1.0,0,Chennai
1451,4628000.0,960,2.0,0,Chennai
1452,4069000.0,830,2.0,0,Chennai
1453,3789000.0,765,2.0,0,Chennai
1454,5090000.0,1020,2.0,0,Chennai
1455,4955000.0,990,2.0,0,Chennai
1456,6395000.0,1310,3.0,0,Chennai
1457,6530000.0,1340,3.0,0,Chennai
1458,5150000.0,952,2.0,0,Chennai
1459,6804000.000000001,1270,3.0,0,Chennai
1460,6700000.0,1250,3.0,0,Chennai
1461,6010000.0,1020,2.0,0,Chennai
1462,5525000.0,950,2.0,0,Chennai
1463,5340000.0,880,2.0,0,Chennai
1464,5348000.0,990,2.0,0,Chennai
1465,5348000.0,990,2.0,0,Chennai
1466,4984000.0,920,2.0,0,Chennai
1467,5244000.0,970,2.0,0,Chennai
1468,4836000.0,945,2.0,0,Chennai
1469,5126000.0,1068,2.0,0,Chennai
1470,4172000.0,843,2.0,1,Chennai
1471,4613000.0,932,2.0,1,Chennai
1472,4950000.0,1000,2.0,1,Chennai
1473,6010000.0,1020,2.0,0,Chennai
1474,5525000.0,950,2.0,0,Chennai
1475,5340000.0,880,2.0,0,Chennai
1476,4172000.0,843,2.0,1,Chennai
1477,4613000.0,932,2.0,1,Chennai
1478,4950000.0,1000,2.0,1,Chennai
1479,5445000.0,1100,3.0,1,Chennai
1480,4174000.0,859,2.0,1,Chennai
1481,4689000.0,965,2.0,1,Chennai
1482,6076000.0,1266,3.0,1,Chennai
1483,4257000.0,860,2.0,1,Chennai
1484,4356000.0,880,2.0,1,Chennai
1485,4488000.0,1020,2.0,1,Chennai
1486,5544000.0,1260,3.0,1,Chennai
1487,4070000.0000000005,925,2.0,1,Chennai
1488,3828000.0,870,2.0,1,Chennai
1489,3953000.0,869,2.0,1,Chennai
1490,4718000.0,983,2.0,1,Chennai
1491,5116000.0,1066,2.0,1,Chennai
1492,4140000.0,900,2.0,1,Chennai
1493,4176000.0,870,2.0,1,Chennai
1494,4290000.0,975,2.0,1,Chennai
1495,3889000.0,884,2.0,1,Chennai
1496,4800000.0,975,2.0,1,Chennai
1497,4800000.0,975,2.0,1,Chennai
1498,4400000.0,879,2.0,1,Chennai
1499,3367000.0,732,2.0,1,Chennai
1500,4300000.0,884,2.0,1,Chennai
1501,3220000.0000000005,700,2.0,1,Chennai
1502,5921000.0,1048,3.0,1,Chennai
1503,5460000.0,1200,3.0,1,Chennai
1504,4299000.0,945,2.0,1,Chennai
1505,5460000.0,1200,3.0,1,Chennai
1506,4472000.0,983,2.0,1,Chennai
1507,4850000.0,1066,3.0,1,Chennai
1508,5181000.0,942,2.0,1,Chennai
1509,4372000.0,795,2.0,1,Chennai
1510,4086999.0,865,2.0,1,Chennai
1511,6033000.0,1277,3.0,1,Chennai
1512,5036000.0,1066,2.0,1,Chennai
1513,4928000.0,896,2.0,1,Chennai
1514,3800000.0,800,2.0,1,Chennai
1515,4678000.0,985,2.0,1,Chennai
1516,6963000.0,1266,3.0,1,Chennai
1517,5197000.0,1100,3.0,1,Chennai
1518,6050000.0,1100,3.0,1,Chennai
1519,4108000.0,865,2.0,1,Chennai
1520,6175000.0,1300,3.0,1,Chennai
1521,5197000.0,1100,3.0,1,Chennai
1522,3779999.0,800,2.0,1,Chennai
1523,4086999.0,865,2.0,1,Chennai
1524,6033000.0,1277,3.0,1,Chennai
1525,4108000.0,865,2.0,1,Chennai
1526,3800000.0,800,2.0,1,Chennai
1527,3719000.0,783,2.0,1,Chennai
1528,2850000.0,600,1.0,1,Chennai
1529,6175000.0,1300,3.0,1,Chennai
1530,5700000.0,1200,3.0,1,Chennai
1531,5225000.0,1100,3.0,1,Chennai
1532,4678000.0,985,2.0,1,Chennai
1533,4479000.0,943,2.0,1,Chennai
1534,4108000.0,865,2.0,1,Chennai
1535,4218000.0,888,2.0,1,Chennai
1536,6175000.0,1300,3.0,1,Chennai
1537,4678000.0,985,2.0,1,Chennai
1538,4500000.0,954,2.0,0,Chennai
1539,6300000.0,1363,3.0,0,Chennai
1540,5000000.0,1225,3.0,0,Chennai
1541,4000000.0,970,2.0,0,Chennai
1542,4000000.0,983,2.0,0,Chennai
1543,4000000.0,977,2.0,0,Chennai
1544,4500000.0,1089,3.0,0,Chennai
1545,4000000.0,976,2.0,0,Chennai
1546,6240000.0,1040,2.0,0,Chennai
1547,4040000.0,1010,2.0,0,Chennai
1548,4000000.0,1040,2.0,1,Chennai
1549,3340000.0,835,2.0,0,Chennai
1550,5610000.0,935,2.0,0,Chennai
1551,4653000.0,940,2.0,0,Chennai
1552,4969000.0,1004,2.0,0,Chennai
1553,4583000.0,926,2.0,0,Chennai
1554,6321000.0,1277,3.0,0,Chennai
1555,5999000.0,1212,3.0,0,Chennai
1556,6004000.0,1213,3.0,0,Chennai
1557,4885000.0,987,2.0,0,Chennai
1558,4558000.0,921,2.0,0,Chennai
1559,4667000.0,943,2.0,0,Chennai
1560,5915000.0,1195,3.0,0,Chennai
1561,4860000.0,982,2.0,0,Chennai
1562,5925000.0,1197,3.0,0,Chennai
1563,4692000.0,948,2.0,0,Chennai
1564,6271000.0,1267,3.0,0,Chennai
1565,5000000.0,1035,2.0,0,Chennai
1566,3600000.0,1000,2.0,0,Chennai
1567,5700000.0,850,2.0,0,Chennai
1568,2500000.0,677,2.0,1,Chennai
1569,4400000.0,855,2.0,0,Chennai
1570,3200000.0,576,1.0,0,Chennai
1571,6151000.0,1184,3.0,0,Chennai
1572,5597000.0,905,2.0,0,Chennai
1573,5587000.0,1030,2.0,0,Chennai
1574,5246000.0,993,2.0,0,Chennai
1575,5208000.0,926,2.0,0,Chennai
1576,5270000.0,998,2.0,0,Chennai
1577,4801000.0,899,2.0,0,Chennai
1578,4943000.0,929,2.0,0,Chennai
1579,5199000.0,983,2.0,0,Chennai
1580,5066000.0,955,2.0,0,Chennai
1581,5175000.0,978,2.0,0,Chennai
1582,4853000.0,910,2.0,0,Chennai
1583,4924000.0,909,2.0,0,Chennai
1584,5184000.0,980,2.0,0,Chennai
1585,4962000.0,933,2.0,0,Chennai
1586,6083000.0,1106,2.0,0,Chennai
1587,3211999.0,584,1.0,0,Chennai
1588,3289000.0,598,1.0,0,Chennai
1589,4460000.0,1115,2.0,0,Chennai
1590,3660000.0,915,2.0,0,Chennai
1591,3885000.0,1110,2.0,0,Chennai
1592,3885000.0,1110,2.0,0,Chennai
1593,3202000.0000000005,915,2.0,0,Chennai
1594,5461000.0,993,2.0,0,Chennai
1595,4000000.0,840,2.0,0,Chennai
1596,4000000.0,840,2.0,0,Chennai
1597,4000000.0,815,2.0,0,Chennai
1598,4300000.0,915,2.0,0,Chennai
1599,3900000.0,810,2.0,0,Chennai
1600,4300000.0,910,2.0,0,Chennai
1601,3960000.0,840,2.0,0,Chennai
1602,4300000.0,915,2.0,0,Chennai
1603,4942000.0,1131,2.0,0,Chennai
1604,4426000.0,1107,2.0,0,Chennai
1605,5786000.0,1447,3.0,0,Chennai
1606,2279000.0,570,1.0,0,Chennai
1607,6586000.0,1647,3.0,0,Chennai
1608,4322000.0,1081,2.0,0,Chennai
1609,4914000.0,1229,3.0,0,Chennai
1610,4226000.0,1057,2.0,0,Chennai
1611,2311000.0,578,1.0,0,Chennai
1612,6266000.0,1567,3.0,0,Chennai
1613,6217000.0,1194,2.0,0,Chennai
1614,5316000.0,1251,3.0,0,Chennai
1615,4534000.0,1067,3.0,0,Chennai
1616,4403000.0,1036,2.0,0,Chennai
1617,6476000.000000001,1222,3.0,0,Chennai
1618,5088000.0,960,2.0,0,Chennai
1619,4679000.0,883,2.0,0,Chennai
1620,6476000.000000001,1222,3.0,0,Chennai
1621,5088000.0,960,2.0,0,Chennai
1622,4679000.0,883,2.0,0,Chennai
1623,6140000.0,1266,3.0,0,Chennai
1624,5349000.0,1103,3.0,0,Chennai
1625,5010000.0,1033,2.0,0,Chennai
1626,4753000.0,980,2.0,0,Chennai
1627,4049000.0,835,2.0,0,Chennai
1628,3104000.0,640,1.0,0,Chennai
1629,6475000.0,1400,3.0,0,Chennai
1630,5349000.0,1103,3.0,0,Chennai
1631,5010000.0,1033,2.0,0,Chennai
1632,4753000.0,980,2.0,0,Chennai
1633,4049000.0,835,2.0,0,Chennai
1634,3104000.0,640,1.0,0,Chennai
1635,6475000.0,1400,3.0,0,Chennai
1636,5933000.0,1283,3.0,0,Chennai
1637,5499000.0,1189,3.0,0,Chennai
1638,4810000.0,1040,2.0,0,Chennai
1639,4347000.0,940,2.0,0,Chennai
1640,4120000.0000000005,891,2.0,0,Chennai
1641,2474000.0,535,1.0,0,Chennai
1642,6425000.0,1285,3.0,0,Chennai
1643,5800000.0,1000,2.0,1,Chennai
1644,5203000.0,946,2.0,0,Chennai
1645,4708000.0,856,2.0,0,Chennai
1646,5318000.0,967,2.0,0,Chennai
1647,2975000.0,541,1.0,0,Chennai
1648,2343000.0,426,1.0,0,Chennai
1649,3888000.0000000005,707,2.0,0,Chennai
1650,3888000.0000000005,707,2.0,0,Chennai
1651,4426000.0,1107,2.0,0,Chennai
1652,4322000.0,1081,2.0,0,Chennai
1653,4226000.0,1057,2.0,0,Chennai
1654,2311000.0,578,1.0,0,Chennai
1655,6266000.0,1567,3.0,0,Chennai
1656,5786000.0,1447,3.0,0,Chennai
1657,2279000.0,570,1.0,0,Chennai
1658,6586000.0,1647,3.0,0,Chennai
1659,4914000.0,1229,3.0,0,Chennai
1660,3160000.0,660,1.0,0,Chennai
1661,6580000.0,941,2.0,0,Chennai
1662,3315999.0,809,2.0,0,Chennai
1663,4840000.0,1008,2.0,0,Chennai
1664,4140000.0,900,2.0,0,Chennai
1665,3300000.0,805,2.0,0,Chennai
1666,6230000.0,1198,3.0,0,Chennai
1667,3247000.0,772,2.0,0,Chennai
1668,3315999.0,809,2.0,0,Chennai
1669,3300000.0,805,2.0,0,Chennai
1670,6230000.0,1198,3.0,0,Chennai
1671,4270000.0,930,2.0,0,Chennai
1672,2960000.0,619,1.0,0,Chennai
1673,5200000.0,1002,2.0,0,Chennai
1674,6684999.000000001,1285,3.0,0,Chennai
1675,5345000.0,1028,2.0,0,Chennai
1676,5000000.0,1117,2.0,1,Chennai
1677,5145000.0,989,2.0,0,Chennai
1678,4862000.0,935,2.0,0,Chennai
1679,3993000.0,768,2.0,0,Chennai
1680,4581000.0,881,2.0,0,Chennai
1681,4500000.0,867,2.0,0,Chennai
1682,5798000.0,1115,3.0,0,Chennai
1683,6224000.0,1197,3.0,0,Chennai
1684,4893000.0,941,2.0,0,Chennai
1685,5392000.0,1037,2.0,0,Chennai
1686,3300000.0,805,2.0,0,Chennai
1687,6230000.0,1198,3.0,0,Chennai
1688,4840000.0,1008,2.0,0,Chennai
1689,4140000.0,900,2.0,0,Chennai
1690,4270000.0,930,2.0,0,Chennai
1691,5700000.0,900,2.0,0,Chennai
1692,3100000.0,760,2.0,0,Chennai
1693,5116000.0,1066,2.0,0,Chennai
1694,6969000.0,1452,3.0,0,Chennai
1695,6480000.0,1350,3.0,0,Chennai
1696,4435000.0,924,2.0,0,Chennai
1697,6570999.000000001,1369,3.0,0,Chennai
1698,5640000.0,1175,2.0,0,Chennai
1699,2952000.0,615,2.0,0,Chennai
1700,5200000.0,952,2.0,0,Chennai
1701,3000000.0,789,2.0,0,Chennai
1702,2300000.0,675,2.0,0,Chennai
1703,3946000.0,877,2.0,0,Chennai
1704,3510000.0,780,2.0,0,Chennai
1705,5599000.0,1018,2.0,0,Chennai
1706,5500000.0,1000,2.0,0,Chennai
1707,5775000.0,1050,2.0,0,Chennai
1708,6050000.0,1100,2.0,0,Chennai
1709,2600000.0,570,1.0,0,Chennai
1710,3645000.0000000005,810,2.0,0,Chennai
1711,5221000.0,952,2.0,0,Chennai
1712,6300000.0,1060,2.0,0,Chennai
1713,4994000.0,910,2.0,0,Chennai
1714,4510000.0,1100,3.0,0,Chennai
1715,2976000.0,726,2.0,0,Chennai
1716,2850000.0,600,2.0,0,Chennai
1717,6343000.0,1337,3.0,0,Chennai
1718,5519000.0,1160,2.0,0,Chennai
1719,2777000.0,571,1.0,0,Chennai
1720,2703000.0,555,1.0,0,Chennai
1721,5630000.0,1184,2.0,0,Chennai
1722,2740000.0,563,1.0,0,Chennai
1723,5542000.0,1165,2.0,0,Chennai
1724,4793000.0,1004,2.0,0,Chennai
1725,2763000.0,568,1.0,0,Chennai
1726,5756000.0,1211,2.0,0,Chennai
1727,2726000.0,560,1.0,0,Chennai
1728,5500000.0,1098,2.0,1,Chennai
1729,5200000.0,1147,2.0,0,Chennai
1730,5700000.0,1152,2.0,0,Chennai
1731,5000000.0,999,2.0,0,Chennai
1732,6500000.0,1024,2.0,0,Chennai
1733,5400000.0,1020,2.0,0,Chennai
1734,5400000.0,1045,2.0,0,Chennai
1735,5400000.0,1045,2.0,0,Chennai
1736,5400000.0,1045,2.0,0,Chennai
1737,5698000.0,1020,2.0,0,Chennai
1738,5700000.0,1020,2.0,0,Chennai
1739,5800000.0,1075,2.0,0,Chennai
1740,5400000.0,1020,2.0,0,Chennai
1741,5400000.0,1020,2.0,0,Chennai
1742,5450000.0,1045,2.0,0,Chennai
1743,5700000.0,1020,2.0,0,Chennai
1744,3270000.0000000005,711,2.0,0,Chennai
1745,2760000.0,600,2.0,0,Chennai
1746,6000000.0,1367,2.0,0,Chennai
1747,5300000.0,952,2.0,0,Chennai
1748,4800000.0,910,2.0,0,Chennai
1749,3300000.0,570,1.0,0,Chennai
1750,3386999.0,752,2.0,0,Chennai
1751,3192000.0,760,2.0,0,Chennai
1752,2725000.0,639,2.0,0,Chennai
1753,2725000.0,645,2.0,0,Chennai
1754,2725000.0,639,2.0,0,Chennai
1755,2725000.0,639,2.0,0,Chennai
1756,2725000.0,639,2.0,0,Chennai
1757,2725000.0,639,2.0,0,Chennai
1758,2725000.0,639,2.0,0,Chennai
1759,2725000.0,639,2.0,0,Chennai
1760,2725000.0,639,2.0,0,Chennai
1761,2725000.0,639,2.0,0,Chennai
1762,2725000.0,645,2.0,0,Chennai
1763,2725000.0,645,2.0,0,Chennai
1764,2725000.0,639,2.0,0,Chennai
1765,2725000.0,639,2.0,0,Chennai
1766,2725000.0,639,2.0,0,Chennai
1767,4500000.0,949,2.0,0,Chennai
1768,4000000.0,901,2.0,0,Chennai
1769,6600000.0,1110,2.0,0,Chennai
1770,6600000.0,1110,2.0,0,Chennai
1771,6300000.0,1060,2.0,0,Chennai
1772,5900000.0,980,2.0,0,Chennai
1773,2725000.0,645,2.0,0,Chennai
1774,2725000.0,639,2.0,0,Chennai
1775,2725000.0,639,2.0,0,Chennai
1776,2725000.0,645,2.0,0,Chennai
1777,2725000.0,645,2.0,0,Chennai
1778,2725000.0,639,2.0,0,Chennai
1779,2725000.0,639,2.0,0,Chennai
1780,4800000.0,657,2.0,0,Chennai
1781,4800000.0,657,2.0,0,Chennai
1782,4300000.0,591,1.0,0,Chennai
1783,4800000.0,657,2.0,0,Chennai
1784,4800000.0,657,2.0,0,Chennai
1785,4800000.0,657,2.0,0,Chennai
1786,4800000.0,657,2.0,0,Chennai
1787,4800000.0,657,2.0,0,Chennai
1788,4800000.0,657,2.0,0,Chennai
1789,4500000.0,949,2.0,0,Chennai
1790,4500000.0,949,2.0,0,Chennai
1791,4200000.0,901,2.0,0,Chennai
1792,3400000.0,909,2.0,0,Chennai
1793,3200000.0,865,2.0,0,Chennai
1794,2900000.0,789,2.0,0,Chennai
1795,6300000.0,1060,2.0,0,Chennai
1796,5900000.0,980,2.0,0,Chennai
1797,3100000.0,610,1.0,0,Chennai
1798,3100000.0,610,1.0,0,Chennai
1799,2500000.0,700,2.0,0,Chennai
1800,3069000.0,614,1.0,0,Chennai
1801,2500000.0,700,2.0,0,Chennai
1802,3069000.0,614,1.0,0,Chennai
1803,2500000.0,700,2.0,0,Chennai
1804,6750000.0,1140,2.0,0,Chennai
1805,6350000.0,1070,2.0,0,Chennai
1806,6300000.0,1065,2.0,0,Chennai
1807,6600000.0,1120,2.0,0,Chennai
1808,3409000.0000000005,909,2.0,0,Chennai
1809,3242000.0,861,2.0,0,Chennai
1810,5900000.0,980,2.0,0,Chennai
1811,5900000.0,980,2.0,0,Chennai
1812,3127000.0,590,1.0,0,Chennai
1813,6600000.0,1110,2.0,0,Chennai
1814,6500000.0,1090,2.0,0,Chennai
1815,6500000.0,1090,2.0,0,Chennai
1816,3050000.0,574,1.0,0,Chennai
1817,6550000.0,1256,2.0,0,Chennai
1818,6600000.0,1252,2.0,0,Chennai
1819,6450000.0,1220,2.0,0,Chennai
1820,5900000.0,980,2.0,0,Chennai
1821,5900000.0,980,2.0,0,Chennai
1822,3127000.0,590,1.0,0,Chennai
1823,3021000.0,570,1.0,0,Chennai
1824,3547000.0,730,2.0,0,Chennai
1825,3578000.0,852,2.0,0,Chennai
1826,3667000.0,815,2.0,0,Chennai
1827,3645000.0000000005,810,2.0,0,Chennai
1828,5760000.0,1200,3.0,0,Chennai
1829,3681000.0,767,2.0,0,Chennai
1830,3681000.0,767,2.0,0,Chennai
1831,4006000.0,954,2.0,0,Chennai
1832,4416000.0,920,2.0,0,Chennai
1833,3811000.0,794,2.0,0,Chennai
1834,3381000.0,805,2.0,0,Chennai
1835,3797999.0,787,2.0,0,Chennai
1836,3572999.0,794,2.0,0,Chennai
1837,6176000.0,1123,3.0,0,Chennai
1838,4265000.0,853,2.0,0,Chennai
1839,3451000.0,767,2.0,0,Chennai
1840,4603000.0,959,2.0,0,Chennai
1841,4440000.0,925,2.0,0,Chennai
1842,4569000.0,952,2.0,0,Chennai
1843,4176000.0,870,2.0,0,Chennai
1844,4207000.0,935,2.0,0,Chennai
1845,4304000.0,916,2.0,0,Chennai
1846,3427000.0000000005,672,2.0,0,Chennai
1847,4289000.0,841,2.0,0,Chennai
1848,5011000.0,802,2.0,0,Chennai
1849,4449000.0,802,2.0,0,Chennai
1850,5440000.0,880,2.0,0,Chennai
1851,5747000.0,1045,2.0,0,Chennai
1852,4674000.0,867,2.0,0,Chennai
1853,4674000.0,867,2.0,0,Chennai
1854,4771000.0,994,2.0,0,Chennai
1855,6193000.0,1126,3.0,0,Chennai
1856,6413000.0,1166,3.0,0,Chennai
1857,4425000.0,750,2.0,0,Chennai
1858,4731000.0,810,2.0,0,Chennai
1859,4731000.0,810,2.0,0,Chennai
1860,4540000.0,908,2.0,0,Chennai
1861,4540000.0,908,2.0,0,Chennai
1862,4408000.0,938,2.0,0,Chennai
1863,4408000.0,938,2.0,0,Chennai
1864,4333000.0,942,2.0,0,Chennai
1865,4186000.0,910,2.0,0,Chennai
1866,4420000.0,884,2.0,0,Chennai
1867,4032000.0,858,2.0,0,Chennai
1868,4512000.0,960,2.0,0,Chennai
1869,4930000.0,850,2.0,0,Chennai
1870,3835000.0,816,2.0,0,Chennai
1871,4540000.0,908,2.0,0,Chennai
1872,4540000.0,908,2.0,0,Chennai
1873,4408000.0,938,2.0,0,Chennai
1874,4408000.0,938,2.0,0,Chennai
1875,4333000.0,942,2.0,0,Chennai
1876,4186000.0,910,2.0,0,Chennai
1877,4420000.0,884,2.0,0,Chennai
1878,4032000.0,858,2.0,0,Chennai
1879,4512000.0,960,2.0,0,Chennai
1880,4930000.0,850,2.0,0,Chennai
1881,4640000.0,800,2.0,0,Chennai
1882,4268000.0,928,2.0,0,Chennai
1883,4268000.0,928,2.0,0,Chennai
1884,4873000.0,1037,2.0,0,Chennai
1885,6629000.000000001,1163,3.0,0,Chennai
1886,4500000.0,873,2.0,0,Chennai
1887,5054000.0,919,2.0,0,Chennai
